9360
10896
11892
11346
22743
11894
14389
10762
12953
10372
10599
11088
15046
10650
9936
18201
10168
22831
14190
9654
10007
16594
25912
11448
15586
12449
10238
8818
10116
11312
13163
9465
9788
29612
9019
9181
9211
9417
27720
9985
11236
12612
10853
10015
10710
8931
21258
37737
9876
11019
11035
16848
10299
9734
11349
11220
9120
23305
11466
10484
11075
13639
8341
8574
10008
14639
10826
8941
9291
17486
11241
10362
9636
10186
11063
15418
10014
10792
10768
9813
11771
13358
9493
